Error loading layout at './core/test-layouts': Path './core/test-layouts' either doesn't exist or is not a directory
Error loading layout from './layouts/test': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-gen': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-best': Is a directory (os error 21)
Error loading layout from './layouts/long-run': Is a directory (os error 21)
> Dual annealing: 30 positions, 2400s iters, qv=2.62, max_swaps=8, local=[SA { initial_temp: 0.001, final_temp: 1e-7, iterations: 1000 }, Greedy]

  iter 3.16K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1186.2s   
  iter 3.16K | restarts: 2 | current: -1.16T | best: -1.09T | 2.7/s | 1187.3s   
  iter 3.17K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1188.1s   
  iter 3.17K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1190.6s   
  iter 3.17K | restarts: 2 | current: -1.35T | best: -1.09T | 2.7/s | 1192.4s   
  iter 3.18K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1194.1s   
  iter 3.18K | restarts: 2 | current: -1.26T | best: -1.09T | 2.7/s | 1195.9s   
  iter 3.19K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1197.3s   
  iter 3.19K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1198.2s   
  iter 3.19K | restarts: 2 | current: -1.42T | best: -1.09T | 2.7/s | 1199.5s   
  iter 3.19K | restarts: 2 | current: -1.47T | best: -1.09T | 2.7/s | 1200.1s   
  iter 3.20K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1200.9s   
  iter 3.20K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1201.7s   
  iter 3.21K | restarts: 2 | current: -1.46T | best: -1.09T | 2.7/s | 1203.2s   
  iter 3.21K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1204.2s   
  iter 3.21K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1204.7s   
  iter 3.21K | restarts: 2 | current: -1.61T | best: -1.09T | 2.7/s | 1205.2s   
  iter 3.21K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1206.0s   
  iter 3.22K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1206.7s   
  iter 3.22K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1208.0s   
  iter 3.23K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1209.0s   
  iter 3.23K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1210.7s   
  iter 3.23K | restarts: 2 | current: -1.32T | best: -1.09T | 2.7/s | 1211.6s   
  iter 3.23K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1212.2s   
  iter 3.23K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1213.0s   
  iter 3.23K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1213.7s   
  iter 3.24K | restarts: 2 | current: -1.40T | best: -1.09T | 2.7/s | 1214.5s   
  iter 3.24K | restarts: 2 | current: -1.40T | best: -1.09T | 2.7/s | 1215.3s   
  iter 3.24K | restarts: 2 | current: -1.90T | best: -1.09T | 2.7/s | 1215.8s   
  iter 3.25K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1216.5s   
  iter 3.25K | restarts: 2 | current: -1.28T | best: -1.09T | 2.7/s | 1217.0s   
  iter 3.25K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1217.6s   
  iter 3.25K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1218.5s   
  iter 3.26K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1220.4s   
  iter 3.26K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1220.9s   
  iter 3.27K | restarts: 2 | current: -1.13T | best: -1.09T | 2.7/s | 1223.0s   
  iter 3.27K | restarts: 2 | current: -1.14T | best: -1.09T | 2.7/s | 1224.3s   
  iter 3.27K | restarts: 2 | current: -1.16T | best: -1.09T | 2.7/s | 1225.0s   
  iter 3.27K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1226.6s   
  iter 3.27K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1228.3s   
  iter 3.28K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1229.2s   
  iter 3.28K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1229.8s   
  iter 3.28K | restarts: 2 | current: -1.70T | best: -1.09T | 2.7/s | 1230.4s   
  iter 3.29K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1232.1s   
  iter 3.29K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1233.5s   
  iter 3.29K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1234.6s   
  iter 3.29K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1236.0s   
  iter 3.29K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1236.6s   
  iter 3.30K | restarts: 2 | current: -1.48T | best: -1.09T | 2.7/s | 1238.1s   
  iter 3.30K | restarts: 2 | current: -1.41T | best: -1.09T | 2.7/s | 1238.8s   
  iter 3.30K | restarts: 2 | current: -1.35T | best: -1.09T | 2.7/s | 1239.6s   
  iter 3.30K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1240.3s   
  iter 3.31K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1241.7s   
  iter 3.31K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1243.0s   
  iter 3.31K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1244.2s   
  iter 3.31K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1244.8s   
  iter 3.31K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1246.1s   
  iter 3.32K | restarts: 2 | current: -1.28T | best: -1.09T | 2.7/s | 1246.7s   
  iter 3.32K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1247.7s   
  iter 3.32K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1249.3s   
  iter 3.33K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1250.0s   
  iter 3.33K | restarts: 2 | current: -1.57T | best: -1.09T | 2.7/s | 1250.6s   
  iter 3.33K | restarts: 2 | current: -1.41T | best: -1.09T | 2.7/s | 1251.3s   
  iter 3.33K | restarts: 2 | current: -1.41T | best: -1.09T | 2.7/s | 1252.1s   
  iter 3.33K | restarts: 2 | current: -1.45T | best: -1.09T | 2.7/s | 1252.9s   
  iter 3.34K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1253.7s   
  iter 3.34K | restarts: 2 | current: -1.17T | best: -1.09T | 2.7/s | 1254.9s   
  iter 3.34K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1255.5s   
  iter 3.35K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1256.1s   
  iter 3.35K | restarts: 2 | current: -1.15T | best: -1.09T | 2.7/s | 1256.8s   
  iter 3.35K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1257.7s   
  iter 3.35K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1258.7s   
  iter 3.35K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1259.3s   
  iter 3.36K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1260.6s   
  iter 3.36K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1261.2s   
  iter 3.36K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1262.0s   
  iter 3.37K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1262.8s   
  iter 3.37K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1263.9s   
  iter 3.38K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1264.4s   
  iter 3.38K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1265.3s   
  iter 3.38K | restarts: 2 | current: -1.40T | best: -1.09T | 2.7/s | 1265.9s   
  iter 3.38K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1266.6s   
  iter 3.39K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1267.3s   
  iter 3.39K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1268.2s   
  iter 3.39K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1269.6s   
  iter 3.40K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1270.5s   
  iter 3.40K | restarts: 2 | current: -1.48T | best: -1.09T | 2.7/s | 1271.0s   
  iter 3.40K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1272.2s   
  iter 3.40K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1273.2s   
  iter 3.40K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1274.1s   
  iter 3.40K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1274.6s   
  iter 3.41K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1275.9s   
  iter 3.41K | restarts: 2 | current: -1.81T | best: -1.09T | 2.7/s | 1276.5s   
  iter 3.41K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1277.5s   
  iter 3.42K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1278.8s   
  iter 3.42K | restarts: 2 | current: -1.36T | best: -1.09T | 2.7/s | 1279.7s   
  iter 3.42K | restarts: 2 | current: -1.28T | best: -1.09T | 2.7/s | 1280.3s   
  iter 3.42K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1281.7s   
  iter 3.43K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1283.1s   
  iter 3.43K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1283.6s   
  iter 3.43K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1284.2s   
  iter 3.43K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1284.7s   
  iter 3.43K | restarts: 2 | current: -1.26T | best: -1.09T | 2.7/s | 1285.3s   
  iter 3.44K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1286.4s   
  iter 3.44K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1286.9s   
  iter 3.44K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1287.8s   
  iter 3.44K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1289.0s   
  iter 3.44K | restarts: 2 | current: -1.32T | best: -1.09T | 2.7/s | 1290.1s   
  iter 3.45K | restarts: 2 | current: -1.32T | best: -1.09T | 2.7/s | 1290.9s   
  iter 3.45K | restarts: 2 | current: -1.26T | best: -1.09T | 2.7/s | 1292.3s   
  iter 3.46K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1293.0s   
  iter 3.46K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1293.7s   
  iter 3.46K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1294.3s   
  iter 3.46K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1294.9s   
  iter 3.47K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1295.6s   
  iter 3.47K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1296.3s   
  iter 3.47K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1296.9s   
  iter 3.47K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1297.9s   
  iter 3.47K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1299.1s   
  iter 3.48K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1299.8s   
  iter 3.48K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1301.5s   
  iter 3.48K | restarts: 2 | current: -1.18T | best: -1.09T | 2.7/s | 1302.0s   
  iter 3.48K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1302.6s   
  iter 3.48K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1303.9s   
  iter 3.49K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1304.5s   
  iter 3.49K | restarts: 2 | current: -1.26T | best: -1.09T | 2.7/s | 1305.1s   
  iter 3.49K | restarts: 2 | current: -1.38T | best: -1.09T | 2.7/s | 1306.4s   
  iter 3.49K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1307.1s   
  iter 3.50K | restarts: 2 | current: -1.42T | best: -1.09T | 2.7/s | 1307.7s   
  iter 3.50K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1309.4s   
  iter 3.50K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1310.9s   
  iter 3.51K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1311.4s   
  iter 3.51K | restarts: 2 | current: -1.36T | best: -1.09T | 2.7/s | 1312.5s   
  iter 3.51K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1313.1s   
  iter 3.52K | restarts: 2 | current: -1.33T | best: -1.09T | 2.7/s | 1313.9s   
  iter 3.52K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1315.1s   
  iter 3.52K | restarts: 2 | current: -1.46T | best: -1.09T | 2.7/s | 1315.6s   
  iter 3.53K | restarts: 2 | current: -1.32T | best: -1.09T | 2.7/s | 1317.3s   
  iter 3.53K | restarts: 2 | current: -1.35T | best: -1.09T | 2.7/s | 1318.3s   
  iter 3.53K | restarts: 2 | current: -1.32T | best: -1.09T | 2.7/s | 1319.8s   
  iter 3.53K | restarts: 2 | current: -1.35T | best: -1.09T | 2.7/s | 1321.4s   
  iter 3.54K | restarts: 2 | current: -1.84T | best: -1.09T | 2.7/s | 1321.9s   
  iter 3.54K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1322.9s   
  iter 3.54K | restarts: 2 | current: -1.17T | best: -1.09T | 2.7/s | 1323.8s   
  iter 3.54K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1324.4s   
  iter 3.54K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1326.0s   
  iter 3.54K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1326.8s   
  iter 3.55K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1328.1s   
  iter 3.55K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1328.7s   
  iter 3.55K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1329.3s   
  iter 3.55K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1329.8s   
  iter 3.56K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1331.1s   
  iter 3.56K | restarts: 2 | current: -1.28T | best: -1.09T | 2.7/s | 1331.9s   
  iter 3.56K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1332.7s   
  iter 3.56K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1333.6s   
  iter 3.56K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1334.4s   
  iter 3.57K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1335.1s   
  iter 3.57K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1336.6s   
  iter 3.57K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1337.1s   
  iter 3.57K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1337.8s   
  iter 3.58K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1338.3s   
  iter 3.58K | restarts: 2 | current: -1.19T | best: -1.09T | 2.7/s | 1339.5s   
  iter 3.58K | restarts: 2 | current: -1.19T | best: -1.09T | 2.7/s | 1340.2s   
  iter 3.58K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1341.3s   
  iter 3.58K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1342.2s   
  iter 3.58K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1342.9s   
  iter 3.59K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1343.6s   
  iter 3.59K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1344.2s   
  iter 3.59K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1344.7s   
  iter 3.59K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1345.2s   
  iter 3.59K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1346.1s   
  iter 3.59K | restarts: 2 | current: -1.29T | best: -1.09T | 2.7/s | 1346.8s   
  iter 3.59K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1347.3s   
  iter 3.60K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1349.0s   
  iter 3.60K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1349.6s   
  iter 3.60K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1350.3s   
  iter 3.61K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1351.3s   
  iter 3.61K | restarts: 2 | current: -1.26T | best: -1.09T | 2.7/s | 1351.8s   
  iter 3.61K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1352.8s   
  iter 3.62K | restarts: 2 | current: -1.36T | best: -1.09T | 2.7/s | 1354.3s   
  iter 3.62K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1355.6s   
  iter 3.62K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1356.5s   
  iter 3.62K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1357.5s   
  iter 3.62K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1358.4s   
  iter 3.62K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1359.4s   
  iter 3.62K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1360.3s   
  iter 3.63K | restarts: 2 | current: -1.26T | best: -1.09T | 2.7/s | 1362.1s   
  iter 3.63K | restarts: 2 | current: -1.28T | best: -1.09T | 2.7/s | 1363.0s   
  iter 3.63K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1363.6s   
  iter 3.63K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1364.3s   
  iter 3.63K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1365.0s   
  iter 3.64K | restarts: 2 | current: -1.28T | best: -1.09T | 2.7/s | 1366.3s   
  iter 3.64K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1367.3s   
  iter 3.65K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1368.7s   
  iter 3.65K | restarts: 2 | current: -1.78T | best: -1.09T | 2.7/s | 1369.3s   
  iter 3.65K | restarts: 2 | current: -1.24T | best: -1.09T | 2.7/s | 1369.8s   
  iter 3.65K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1371.0s   
  iter 3.66K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1371.7s   
  iter 3.66K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1372.3s   
  iter 3.66K | restarts: 2 | current: -1.31T | best: -1.09T | 2.7/s | 1373.5s   
  iter 3.67K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1374.6s   
  iter 3.67K | restarts: 2 | current: -1.40T | best: -1.09T | 2.7/s | 1375.2s   
  iter 3.67K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1376.3s   
  iter 3.67K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1376.8s   
  iter 3.67K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1377.6s   
  iter 3.68K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1379.1s   
  iter 3.68K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1379.6s   
  iter 3.68K | restarts: 2 | current: -1.27T | best: -1.09T | 2.7/s | 1380.8s   
  iter 3.68K | restarts: 2 | current: -1.22T | best: -1.09T | 2.7/s | 1382.3s   
  iter 3.69K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1383.2s   
  iter 3.69K | restarts: 2 | current: -1.72T | best: -1.09T | 2.7/s | 1383.8s   
  iter 3.69K | restarts: 2 | current: -1.42T | best: -1.09T | 2.7/s | 1384.9s   
  iter 3.69K | restarts: 2 | current: -1.23T | best: -1.09T | 2.7/s | 1386.1s   
  iter 3.69K | restarts: 2 | current: -1.19T | best: -1.09T | 2.7/s | 1386.7s   
  iter 3.70K | restarts: 2 | current: -1.19T | best: -1.09T | 2.7/s | 1387.5s   
  iter 3.70K | restarts: 2 | current: -1.19T | best: -1.09T | 2.7/s | 1388.2s   
  iter 3.70K | restarts: 2 | current: -1.19T | best: -1.09T | 2.7/s | 1389.3s   
  iter 3.71K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1389.9s   
  iter 3.71K | restarts: 2 | current: -1.20T | best: -1.09T | 2.7/s | 1390.6s   
  iter 3.71K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1391.3s   
  iter 3.71K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1392.0s   
  iter 3.71K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1392.7s   
  iter 3.71K | restarts: 2 | current: -1.21T | best: -1.09T | 2.7/s | 1393.6s   
  iter 3.72K | restarts: 2 | current: -1.25T | best: -1.09T | 2.7/s | 1394.3s   
  iter 3.72K | restarts: 2 | current: -1.30T | best: -1.09T | 2.7/s | 1395.5s   
  iter 3.72K | restarts: 2 | current: -1.34T | best: -1.09T | 2.7/s | 1396.7s   
  iter 3.72K | restarts: 2 | current: -1.36T | best: -1.09T | 2.7/s | 1397.2s   
  iter 3.73K | restarts: 2 | current: -1.49T | best: -1.09T | 2.7/s | 1399.2s   
  iter 3.73K | restarts: 2 | current: -1.50T | best: -1.09T | 2.7/s | 1399.7s   
  iter 3.73K | restarts: 2 | current: -1.50T | best: -1.09T | 2.7/s | 1400.5s   
  iter 3.73K | restarts: 2 | current: -1.37T | best: -1.09T | 2.7/s | 1401.4s   
  iter 3.73K | restarts: 2 | current: -1.55T | best: -1.09T | 2.7/s | 1402.0s   
  iter 3.74K | restarts: 2 | current: -1.44T | best: -1.09T | 2.7/s | 1402.9s   
  iter 3.74K | restarts: 3 | current: -1.41T | best: -1.09T | 2.7/s | 1404.5s   
  iter 3.74K | restarts: 3 | current: -1.28T | best: -1.09T | 2.7/s | 1405.5s   
  iter 3.75K | restarts: 3 | current: -1.31T | best: -1.09T | 2.7/s | 1406.5s   
  iter 3.75K | restarts: 3 | current: -1.27T | best: -1.09T | 2.7/s | 1407.1s   
  iter 3.76K | restarts: 3 | current: -2.03T | best: -1.09T | 2.7/s | 1407.6s   
  iter 3.76K | restarts: 3 | current: -1.19T | best: -1.09T | 2.7/s | 1409.1s   
  iter 3.76K | restarts: 3 | current: -1.19T | best: -1.09T | 2.7/s | 1409.6s   
  iter 3.76K | restarts: 3 | current: -1.23T | best: -1.09T | 2.7/s | 1410.5s   
  iter 3.76K | restarts: 3 | current: -1.22T | best: -1.09T | 2.7/s | 1411.6s   
  iter 3.77K | restarts: 3 | current: -1.48T | best: -1.09T | 2.7/s | 1413.2s   
  iter 3.77K | restarts: 3 | current: -1.26T | best: -1.09T | 2.7/s | 1414.2s   
  iter 3.77K | restarts: 3 | current: -1.19T | best: -1.09T | 2.7/s | 1415.6s   
  iter 3.78K | restarts: 3 | current: -1.20T | best: -1.09T | 2.7/s | 1416.5s   
  iter 3.78K | restarts: 3 | current: -1.20T | best: -1.09T | 2.7/s | 1417.2s   
  iter 3.78K | restarts: 3 | current: -1.20T | best: -1.09T | 2.7/s | 1417.8s   
  iter 3.78K | restarts: 3 | current: -1.19T | best: -1.09T | 2.7/s | 1418.6s   
  iter 3.79K | restarts: 3 | current: -1.23T | best: -1.09T | 2.7/s | 1419.5s   
  iter 3.79K | restarts: 3 | current: -1.23T | best: -1.09T | 2.7/s | 1420.0s   
  iter 3.79K | restarts: 3 | current: -1.23T | best: -1.09T | 2.7/s | 1420.8s   
  iter 3.79K | restarts: 3 | current: -1.25T | best: -1.09T | 2.7/s | 1421.3s   
  iter 3.79K | restarts: 3 | current: -1.19T | best: -1.09T | 2.7/s | 1423.1s   
  iter 3.79K | restarts: 3 | current: -1.26T | best: -1.09T | 2.7/s | 1424.9s   
  iter 3.79K | restarts: 3 | current: -1.26T | best: -1.09T | 2.7/s | 1426.0s   
  iter 3.80K | restarts: 3 | current: -1.26T | best: -1.09T | 2.7/s | 1426.5s   
  iter 3.80K | restarts: 3 | current: -1.30T | best: -1.09T | 2.7/s | 1427.8s   
  iter 3.80K | restarts: 3 | current: -1.29T | best: -1.09T | 2.7/s | 1428.8s   
  iter 3.81K | restarts: 3 | current: -1.28T | best: -1.09T | 2.7/s | 1431.3s   
  iter 3.81K | restarts: 3 | current: -1.21T | best: -1.09T | 2.7/s | 1432.9s   
  iter 3.81K | restarts: 3 | current: -1.30T | best: -1.09T | 2.7/s | 1433.5s   
  iter 3.81K | restarts: 3 | current: -1.30T | best: -1.09T | 2.7/s | 1434.1s   
  iter 3.82K | restarts: 3 | current: -1.27T | best: -1.09T | 2.7/s | 1435.4s   
  iter 3.82K | restarts: 3 | current: -1.22T | best: -1.09T | 2.7/s | 1436.4s   
  iter 3.82K | restarts: 3 | current: -1.21T | best: -1.09T | 2.7/s | 1437.5s   
  iter 3.82K | restarts: 3 | current: -1.23T | best: -1.09T | 2.7/s | 1438.4s   
  iter 3.83K | restarts: 3 | current: -1.27T | best: -1.09T | 2.7/s | 1439.5s   
  iter 3.83K | restarts: 3 | current: -1.27T | best: -1.09T | 2.7/s | 1440.9s   
  iter 3.83K | restarts: 3 | current: -1.38T | best: -1.09T | 2.7/s | 1442.4s   
  iter 3.83K | restarts: 3 | current: -1.32T | best: -1.09T | 2.7/s | 1443.7s   
  iter 3.84K | restarts: 3 | current: -1.34T | best: -1.09T | 2.7/s | 1444.5s   
  iter 3.84K | restarts: 3 | current: -1.47T | best: -1.09T | 2.7/s | 1445.1s   
  iter 3.84K | restarts: 3 | current: -1.54T | best: -1.09T | 2.7/s | 1445.6s   
  iter 3.84K | restarts: 3 | current: -1.51T | best: -1.09T | 2.7/s | 1446.8s   
  iter 3.85K | restarts: 3 | current: -1.45T | best: -1.09T | 2.7/s | 1448.5s   
  iter 3.85K | restarts: 3 | current: -1.35T | best: -1.09T | 2.7/s | 1450.0s   
  iter 3.85K | restarts: 3 | current: -1.35T | best: -1.09T | 2.7/s | 1450.5s   
  iter 3.85K | restarts: 3 | current: -1.27T | best: -1.09T | 2.7/s | 1451.4s   
  iter 3.85K | restarts: 3 | current: -1.27T | best: -1.09T | 2.7/s | 1452.4s   
  iter 3.86K | restarts: 3 | current: -1.29T | best: -1.09T | 2.7/s | 1453.5s   
  iter 3.86K | restarts: 3 | current: -1.39T | best: -1.09T | 2.7/s | 1454.0s   
  iter 3.86K | restarts: 3 | current: -1.20T | best: -1.09T | 2.7/s | 1456.0s   
  iter 3.86K | restarts: 3 | current: -1.24T | best: -1.09T | 2.7/s | 1457.4s   
  iter 3.87K | restarts: 3 | current: -1.24T | best: -1.09T | 2.7/s | 1458.2s   
  iter 3.87K | restarts: 3 | current: -1.66T | best: -1.09T | 2.7/s | 1458.7s   
